date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,vol_ma5,vol_ma10,vol_ma20,turnover_rate
2020-01-20,1111.86,1111.86,1091.0,1082.0,35391.3,-16.5,-1.49,1105.006,1104.717,1121.581,28645.89,32798.88,43258.14,0.28
2020-01-17,1110.0,1112.78,1107.5,1101.01,23472.75,0.5,0.04,1111.66,1103.416,1124.346,29270.78,35601.23,42666.77,0.19
2020-01-16,1118.87,1118.87,1107.0,1102.58,23191.65,-5.13,-0.46,1112.66,1100.522,1126.841,31771.41,46285.83,42470.74,0.18
2020-01-15,1109.01,1121.6,1112.13,1105.0,26029.11,4.73,0.43,1111.8,1102.822,1129.891,34614.25,58776.58,42293.17,0.21
2020-01-14,1124.2,1124.89,1107.4,1103.0,35144.65,-16.87,-1.5,1107.002,1109.909,1132.784,34410.08,58432.55,43122.56,0.28
2020-01-13,1112.5,1129.2,1124.27,1112.0,38515.75,11.77,1.06,1104.428,1117.749,1134.81,36951.87,58994.15,42912.15,0.31
2020-01-10,1109.0,1115.99,1112.5,1102.5,35975.87,9.8,0.89,1095.172,1121.622,1136.746,41931.67,59849.21,42486.39,0.29
2020-01-09,1094.0,1105.39,1102.7,1090.0,37405.87,14.56,1.34,1088.384,1123.882,1137.971,60800.25,58539.35,42158.05,0.3
2020-01-08,1085.05,1095.5,1088.14,1082.58,25008.25,-6.39,-0.58,1093.844,1126.982,1140.785,82938.91,57229.36,41016.16,0.2
2020-01-07,1077.5,1099.0,1094.53,1076.4,47853.59,16.54,1.53,1112.816,1132.968,1144.598,82455.02,55910.84,40520.08,0.38
2020-01-06,1070.86,1092.9,1077.99,1067.3,63414.78,-0.57,-0.05,1131.07,1138.445,1147.807,81036.44,53717.4,39218.6,0.5
2020-01-03,1117.0,1117.0,1078.56,1076.9,130318.78,-51.44,-4.55,1148.072,1145.276,1152.407,77766.74,49732.31,38023.18,1.04
2020-01-02,1128.0,1145.06,1130.0,1116.0,148099.16,-53.0,-4.48,1159.38,1153.16,1154.969,56278.44,38655.66,32574.18,1.18
2019-12-31,1183.0,1188.0,1183.0,1176.51,22588.81,-2.8,-0.24,1160.12,1156.96,1154.586,31519.8,25809.75,26933.37,0.18
2019-12-30,1170.2,1195.5,1185.8,1170.2,40760.66,22.8,1.96,1153.12,1155.658,1151.336,29366.66,27812.57,27170.98,0.32
2019-12-27,1150.0,1172.0,1163.0,1150.0,47066.28,27.9,2.46,1145.82,1151.87,1148.696,26398.36,26830.14,26672.17,0.37
2019-12-26,1132.0,1141.98,1135.1,1119.99,22877.27,1.4,0.12,1142.48,1151.87,1146.996,21697.87,25123.57,28438.72,0.18
2019-12-25,1143.0,1143.0,1133.7,1130.01,24305.97,-14.3,-1.25,1146.94,1152.06,1149.031,21032.88,25776.76,28737.1,0.19
2019-12-24,1153.0,1155.0,1148.0,1145.0,11823.1,-1.3,-0.11,1153.8,1154.588,1151.843,20099.7,24802.96,28514.25,0.09
2019-12-23,1139.0,1162.5,1149.3,1136.0,25919.18,3.0,0.26,1158.196,1156.228,1153.693,26258.47,25129.31,29935.07,0.21
2019-12-20,1162.18,1162.18,1146.3,1141.5,23563.84,-11.1,-0.96,1157.92,1157.168,1155.331,27261.92,24719.81,30553.2,0.19
2019-12-19,1163.0,1163.0,1157.4,1152.0,19552.3,-10.6,-0.91,1161.26,1159.538,1157.716,28549.27,26314.05,31727.72,0.16
2019-12-18,1174.0,1175.2,1168.0,1164.0,19640.09,-1.98,-0.17,1157.18,1156.778,1161.411,30520.64,26492.7,31709.48,0.16
2019-12-17,1149.7,1173.6,1169.98,1143.03,42616.96,22.06,1.92,1155.376,1152.211,1164.699,29506.22,28057.0,31491.5,0.34
2019-12-16,1163.0,1163.0,1147.92,1137.94,30936.42,-15.08,-1.3,1154.26,1147.013,1167.816,24000.15,26529.39,30391.84,0.25
2019-12-13,1146.0,1165.0,1163.0,1146.0,30000.59,26.0,2.29,1156.416,1145.521,1171.784,22177.69,26514.19,29746.9,0.24
2019-12-12,1156.0,1159.94,1137.0,1130.08,29409.16,-21.98,-1.9,1157.816,1142.121,1174.879,24078.82,31753.86,29063.91,0.23
2019-12-11,1168.0,1170.75,1158.98,1155.55,14567.99,-5.42,-0.47,1156.376,1146.001,1179.529,22464.75,31697.45,28769.5,0.12
2019-12-10,1159.6,1165.0,1164.4,1151.0,15086.58,5.7,0.49,1149.046,1149.098,1182.78,26607.77,32225.53,29639.96,0.12
2019-12-09,1175.0,1176.0,1158.7,1156.1,21824.12,-11.3,-0.97,1139.766,1151.158,1184.64,29058.64,34740.83,29843.16,0.17
2019-12-06,1135.97,1170.0,1170.0,1130.1,39506.26,40.2,3.56,1134.626,1153.494,1186.655,30850.69,36386.6,29619.07,0.31
2019-12-05,1125.0,1132.01,1129.8,1118.0,21338.79,7.47,0.67,1126.426,1155.894,1188.405,39428.91,37141.4,28869.37,0.17
2019-12-04,1140.0,1144.66,1122.33,1118.0,35283.08,4.33,0.39,1135.626,1166.044,1191.983,40930.15,36926.26,28610.82,0.28
2019-12-03,1133.0,1133.0,1118.0,1117.74,27340.93,-15.0,-1.32,1149.15,1177.186,1195.517,37843.29,34926.0,27833.54,0.22
2019-12-02,1118.2,1140.02,1133.0,1118.2,30784.41,4.0,0.35,1162.55,1188.618,1199.567,40423.03,34254.28,27579.23,0.25
2019-11-29,1165.5,1165.5,1129.0,1112.89,82397.32,-46.8,-3.98,1172.362,1198.046,1202.896,41922.5,32979.61,27376.91,0.66
2019-11-28,1194.97,1197.51,1175.8,1169.02,28844.99,-14.15,-1.19,1185.362,1207.636,1205.696,34853.89,26373.95,24397.64,0.23
2019-11-27,1192.8,1196.62,1189.95,1184.51,19848.81,4.95,0.42,1196.462,1213.056,1205.907,32922.37,25841.56,24250.86,0.16
2019-11-26,1186.68,1198.6,1185.0,1183.0,40239.61,2.94,0.25,1205.222,1216.461,1205.599,32008.71,27054.39,24321.15,0.32
2019-11-25,1188.05,1194.0,1182.06,1172.06,38281.75,-11.94,-1.0,1214.686,1218.121,1205.999,28085.54,24945.48,23699.36,0.3
2019-11-22,1223.0,1229.0,1194.0,1185.0,47054.28,-37.3,-3.03,1223.73,1219.815,1205.811,24036.72,22851.55,22909.57,0.37
2019-11-21,1231.0,1235.51,1231.3,1221.06,19187.39,-2.45,-0.2,1229.91,1220.915,1204.678,17894.01,20597.33,21856.78,0.15
2019-11-20,1230.0,1239.51,1233.75,1228.06,15280.53,1.43,0.12,1229.65,1217.922,1200.627,18760.76,20295.38,22206.33,0.12
2019-11-19,1228.0,1241.61,1232.32,1225.02,20623.75,5.04,0.41,1227.7,1213.847,1196.885,22100.06,20741.08,22596.31,0.16
2019-11-18,1225.12,1229.45,1227.28,1218.0,18037.66,2.38,0.19,1221.556,1210.515,1193.809,21805.42,20904.18,22530.6,0.14
2019-11-15,1230.0,1232.91,1224.9,1221.5,16340.72,-5.1,-0.41,1215.9,1207.746,1190.87,21666.38,21774.21,22892.45,0.13
2019-11-14,1227.0,1240.0,1230.0,1222.0,23521.12,6.0,0.49,1211.92,1203.756,1188.414,23300.66,22421.33,23489.99,0.19
2019-11-13,1207.0,1227.8,1224.0,1200.0,31977.04,22.4,1.86,1206.194,1198.757,1186.081,21830.01,22660.15,23839.37,0.25
2019-11-12,1204.0,1209.6,1201.6,1198.21,19150.55,2.6,0.22,1199.994,1194.737,1183.381,19382.1,21587.92,25198.05,0.15
2019-11-11,1201.5,1206.2,1199.0,1193.51,17342.46,-6.0,-0.5,1199.474,1193.877,1183.851,20002.94,22453.24,26242.26,0.14
2019-11-08,1205.0,1215.65,1205.0,1201.51,24512.11,3.63,0.3,1199.592,1191.806,1182.901,21882.04,22967.59,26734.51,0.2
2019-11-07,1196.51,1201.88,1201.37,1189.0,16167.88,8.37,0.7,1195.592,1188.441,1181.381,21542.01,23116.22,26943.37,0.13
2019-11-06,1197.0,1204.0,1193.0,1188.88,19737.51,-6.0,-0.5,1191.32,1183.331,1179.062,23490.29,24117.28,28193.66,0.16
2019-11-05,1199.5,1205.0,1199.0,1192.0,22254.72,-0.59,-0.05,1189.48,1179.922,1176.753,23793.74,24451.55,28996.21,0.18
2019-11-04,1190.0,1209.99,1199.59,1189.0,26737.98,14.59,1.23,1188.28,1177.102,1175.158,24903.53,24157.02,29435.74,0.21
2019-11-01,1181.0,1191.95,1185.0,1172.5,22811.96,4.99,0.42,1184.02,1173.993,1172.678,24053.14,24010.69,29640.1,0.18
2019-10-31,1196.0,1198.0,1180.01,1176.15,25909.27,-3.79,-0.32,1181.29,1173.072,1172.166,24690.43,24558.65,29640.83,0.21
2019-10-30,1190.0,1192.7,1183.8,1176.0,21254.75,-9.2,-0.77,1175.342,1173.404,1171.515,24744.27,25018.6,29649.46,0.17
2019-10-29,1181.11,1199.96,1193.0,1177.77,27803.71,14.71,1.25,1170.364,1172.024,1171.025,25109.36,28808.18,29787.96,0.22
2019-10-28,1166.01,1181.01,1178.29,1165.0,22485.99,6.94,0.59,1165.924,1173.824,1170.575,23410.5,30031.28,30211.23,0.18
2019-10-25,1153.3,1172.5,1171.35,1143.03,25998.45,21.08,1.83,1163.966,1173.995,1169.111,23968.24,30501.43,30588.24,0.21
2019-10-24,1164.95,1166.0,1150.27,1147.16,26178.44,-8.64,-0.75,1164.854,1174.32,1168.414,24426.87,30770.51,31169.65,0.21
2019-10-23,1168.0,1178.0,1158.91,1156.11,23080.21,-11.89,-1.02,1171.466,1174.793,1168.151,25292.92,32270.04,31084.72,0.18
2019-10-22,1178.0,1181.5,1170.8,1163.89,19309.43,2.3,0.2,1173.684,1173.583,1167.65,32507.0,33540.88,33396.43,0.15
2019-10-21,1171.86,1178.9,1168.5,1163.3,25274.67,-7.29,-0.62,1181.724,1173.213,1163.811,36652.06,34714.46,33690.81,0.2
2019-10-18,1179.0,1189.99,1175.79,1171.69,28291.61,-7.54,-0.64,1184.024,1171.363,1160.336,37034.63,35269.51,33995.67,0.23
2019-10-17,1176.0,1186.66,1183.33,1162.5,30508.7,13.33,1.14,1183.786,1171.259,1156.496,37114.16,34723.01,34641.65,0.24
2019-10-16,1168.0,1187.5,1170.0,1160.0,59150.59,-41.0,-3.39,1178.12,1169.626,1150.806,39247.16,34280.33,37202.04,0.47
2019-10-15,1180.0,1215.68,1211.0,1177.03,40034.73,31.0,2.63,1173.482,1170.026,1148.498,34574.75,30767.73,35555.87,0.32
2019-10-14,1186.0,1187.66,1180.0,1170.0,27187.51,5.4,0.46,1164.702,1167.326,1144.774,32776.86,30391.17,35023.1,0.22
2019-10-11,1157.0,1175.0,1174.6,1152.21,28689.25,19.6,1.7,1158.702,1164.226,1142.899,33504.39,30675.05,34972.55,0.23
2019-10-10,1127.0,1158.93,1155.0,1109.02,41173.7,8.19,0.71,1158.732,1162.508,1141.369,32331.86,31568.79,35184.63,0.33
2019-10-09,1166.2,1166.2,1146.81,1135.05,35788.57,-20.29,-1.74,1161.132,1161.508,1139.869,29313.51,29899.4,34805.96,0.28
2019-10-08,1153.0,1180.0,1167.1,1152.01,31045.27,17.1,1.49,1166.57,1161.717,1139.529,26960.71,33251.99,34490.78,0.25
2019-09-30,1163.0,1169.43,1150.0,1150.0,30825.14,-24.75,-2.11,1169.95,1154.408,1138.112,28005.48,32667.16,34350.24,0.25
2019-09-27,1164.0,1183.0,1174.75,1153.0,22826.61,7.75,0.66,1169.75,1149.308,1137.712,27845.72,32721.83,35053.52,0.18
2019-09-26,1174.94,1183.35,1167.0,1158.81,26081.94,-7.0,-0.6,1166.284,1141.733,1134.629,30805.73,34560.3,35378.71,0.21
2019-09-25,1180.0,1188.87,1174.0,1170.5,24024.58,-10.0,-0.84,1161.884,1131.985,1131.285,30485.3,40123.76,36425.1,0.19
2019-09-24,1155.0,1184.9,1184.0,1152.0,36269.13,35.0,3.05,1156.864,1126.97,1128.035,39543.28,40344.01,37832.08,0.29
2019-09-23,1157.0,1157.0,1149.0,1131.0,30026.33,-8.42,-0.73,1138.866,1122.222,1123.982,37328.84,39655.03,38443.52,0.24
2019-09-20,1151.0,1160.0,1157.42,1147.59,37626.66,12.42,1.08,1128.866,1121.571,1123.037,37597.93,39270.05,38951.81,0.3
2019-09-19,1148.0,1150.0,1145.0,1137.1,24479.8,-3.9,-0.34,1117.182,1120.229,1120.366,38314.87,38800.47,38950.02,0.19
2019-09-18,1108.5,1150.0,1148.9,1108.18,69314.47,54.89,5.02,1102.086,1118.23,1116.416,49762.21,39712.51,38979.36,0.55
2019-09-17,1094.0,1106.66,1094.01,1087.0,25196.93,-4.99,-0.45,1097.076,1117.34,1112.471,41144.73,35729.58,36943.74,0.2
2019-09-16,1083.0,1103.95,1099.0,1083.0,31371.8,0.0,0.0,1105.578,1121.815,1110.565,41981.22,36033.32,37327.28,0.25
2019-09-12,1066.0,1109.98,1099.0,1066.0,41211.33,29.48,2.76,1114.276,1126.115,1108.345,40942.17,37385.21,37563.02,0.33
2019-09-11,1119.22,1119.97,1069.52,1068.0,81716.54,-54.33,-4.83,1123.276,1127.525,1105.64,39286.08,36197.12,36864.33,0.65
2019-09-10,1134.3,1135.0,1123.85,1120.01,26227.07,-12.67,-1.11,1134.374,1130.584,1104.33,29662.81,32726.43,34849.05,0.21
2019-09-09,1145.0,1148.0,1136.52,1135.0,29379.34,-5.97,-0.52,1137.604,1129.099,1099.035,30314.42,35320.15,35054.18,0.23
2019-09-06,1144.5,1146.15,1142.49,1131.0,26176.59,-1.51,-0.13,1138.052,1125.742,1093.141,30085.41,37232.0,37660.16,0.21
2019-09-05,1129.0,1144.9,1144.0,1128.0,32930.84,18.99,1.69,1137.954,1124.503,1084.118,33828.25,38633.57,37774.41,0.26
2019-09-04,1140.8,1142.91,1125.01,1120.11,33600.22,-14.99,-1.31,1131.774,1120.503,1075.502,33108.17,39099.57,38068.28,0.27
2019-09-03,1140.0,1151.02,1140.0,1128.56,29485.09,1.24,0.11,1126.794,1114.602,1066.501,35790.06,38246.21,37731.77,0.23
2019-09-02,1139.99,1144.98,1138.76,1129.0,28234.33,-3.24,-0.28,1120.594,1107.602,1056.816,40325.88,38157.91,38457.07,0.22
2019-08-30,1125.0,1146.0,1142.0,1123.0,44890.77,28.9,2.6,1113.432,1099.314,1047.0,44378.59,38621.24,38884.07,0.36
2019-08-29,1105.0,1118.18,1113.1,1092.5,29330.42,12.99,1.18,1111.052,1090.574,1037.622,43438.9,37740.83,38625.5,0.23
2019-08-28,1109.0,1123.19,1100.11,1083.01,47009.67,-8.89,-0.8,1109.232,1083.754,1029.932,45090.97,37531.53,38913.46,0.37
2019-08-27,1117.0,1131.31,1109.0,1109.0,52164.21,6.05,0.55,1102.41,1078.076,1023.557,40702.36,36971.66,37689.28,0.42
2019-08-26,1113.0,1128.0,1102.95,1096.68,48497.89,-27.15,-2.4,1094.61,1068.971,1017.053,35989.94,34788.21,36057.97,0.39
2019-08-23,1105.0,1133.56,1130.1,1095.62,40192.3,26.1,2.36,1085.196,1060.539,1010.726,32863.88,38088.31,34982.14,0.32
2019-08-22,1072.99,1104.0,1104.0,1070.0,37590.78,38.0,3.56,1070.096,1043.732,1002.473,32042.77,36915.25,34295.91,0.3
2019-08-21,1070.1,1076.97,1066.0,1061.66,25066.62,-4.0,-0.37,1058.276,1030.5,995.423,29972.09,37036.99,34329.15,0.2
2019-08-20,1055.0,1073.68,1070.0,1050.0,28602.13,14.12,1.34,1053.742,1018.4,989.441,33240.96,37217.32,35414.38,0.23
2019-08-19,1061.0,1069.98,1055.88,1049.05,32867.58,1.28,0.12,1043.332,1006.03,983.64,33586.47,38756.23,35608.47,0.26
2019-08-16,1049.84,1075.58,1054.6,1041.0,36086.73,9.7,0.93,1035.882,994.685,978.697,43312.74,39146.9,35371.37,0.29
2019-08-15,1028.0,1046.48,1044.9,1028.0,27237.39,1.57,0.15,1017.368,984.67,973.76,41787.74,39510.17,34967.77,0.22
2019-08-14,1030.02,1051.9,1043.33,1030.02,41410.95,25.38,2.49,1002.724,976.11,968.89,44101.89,40295.38,35568.55,0.33
2019-08-13,1016.16,1026.0,1017.95,1010.68,30329.7,-0.68,-0.07,983.058,969.037,964.899,41193.69,38406.91,34771.45,0.24
2019-08-12,1010.31,1020.1,1018.63,995.01,81498.95,56.6,5.88,968.728,965.135,962.401,43925.98,37327.73,34917.22,0.65
2019-08-09,978.5,980.95,962.03,958.99,28461.7,-9.65,-0.99,953.488,960.913,960.266,34981.06,31875.97,33835.8,0.23
2019-08-08,953.5,974.0,971.68,952.0,38808.13,26.68,2.82,951.972,961.213,961.469,37232.6,31676.56,33821.4,0.31
2019-08-07,949.5,955.53,945.0,945.0,26869.98,-1.3,-0.14,949.496,960.345,961.96,36488.87,31621.32,33406.71,0.21
2019-08-06,931.0,948.0,946.3,923.8,43991.16,3.87,0.41,955.016,960.481,963.836,35620.12,33611.44,33471.54,0.35
2019-08-05,945.0,954.0,942.43,940.0,36774.31,-12.02,-1.26,961.542,961.249,965.324,30729.48,32460.72,32858.15,0.29
2019-08-02,944.0,957.98,954.45,943.0,39719.4,-4.85,-0.51,968.338,962.708,967.446,28770.88,31595.84,32700.11,0.32
2019-08-01,976.51,977.0,959.3,953.02,35089.52,-13.3,-1.37,970.454,962.85,969.714,26120.52,30425.38,33215.78,0.28
2019-07-31,975.0,981.77,972.6,966.59,22526.2,-6.33,-0.65,971.194,961.67,970.809,26753.76,30841.72,33772.13,0.18
2019-07-30,976.5,983.0,978.93,971.0,19537.97,2.52,0.26,965.946,960.76,971.574,31602.76,31135.99,36002.79,0.16
2019-07-29,962.03,979.5,976.41,960.01,26981.33,11.38,1.18,960.956,959.667,973.878,34191.95,32506.71,36978.95,0.21
2019-07-26,961.97,971.0,965.03,958.55,26467.59,2.03,0.21,957.078,959.619,976.65,34420.79,35795.62,38246.74,0.21
2019-07-25,945.97,963.36,963.0,938.15,38255.7,16.64,1.76,955.246,961.725,977.599,34730.23,35966.25,38477.78,0.3
2019-07-24,958.31,959.9,946.36,944.69,46771.2,-7.62,-0.8,952.146,963.575,979.266,34929.68,35192.1,38963.92,0.37
2019-07-23,962.3,962.59,953.98,943.86,32483.95,-3.04,-0.32,955.574,967.191,980.941,30669.21,33331.65,38104.77,0.26
2019-07-22,960.0,964.0,957.02,950.25,28125.49,1.15,0.12,958.378,969.399,982.391,30821.47,33255.58,39045.37,0.22
2019-07-19,955.0,960.8,955.87,948.0,28014.81,8.37,0.88,962.16,972.183,983.895,37170.45,33804.39,39928.05,0.22
2019-07-18,961.5,963.0,947.5,947.18,39252.95,-16.0,-1.66,968.204,976.578,984.917,37202.26,36006.18,40823.65,0.31
2019-07-17,968.0,972.99,963.5,962.13,25468.87,-4.5,-0.47,975.004,979.948,986.292,35454.51,36702.55,42224.6,0.2
2019-07-16,975.45,982.3,968.0,965.0,33245.24,-7.93,-0.81,978.808,982.388,984.717,35994.08,40869.59,43637.48,0.26
2019-07-15,967.8,980.1,975.93,951.13,59870.4,-10.16,-1.03,980.42,988.088,982.167,35689.69,41451.18,43447.28,0.48
2019-07-12,981.3,991.5,986.09,980.01,28173.85,4.59,0.47,982.206,993.681,978.951,30438.32,40697.86,42092.22,0.22
2019-07-11,989.96,998.38,981.5,976.0,30514.19,-1.02,-0.1,984.952,993.472,975.296,34810.09,40989.32,42806.28,0.24
2019-07-10,980.93,990.58,982.52,977.0,28166.7,6.46,0.66,984.892,994.957,971.721,37950.59,42735.74,42926.44,0.22
2019-07-09,979.3,989.0,976.06,968.35,31723.32,-8.8,-0.89,985.968,994.691,967.93,45745.11,42877.89,43405.47,0.25
2019-07-08,995.05,997.9,984.86,975.0,33613.52,-14.96,-1.5,995.756,995.383,964.672,47212.66,44835.15,45824.63,0.27
2019-07-05,986.0,1006.0,999.82,976.3,50032.71,18.62,1.9,1005.156,995.607,958.983,50957.41,46051.72,46919.08,0.4
2019-07-04,985.8,990.8,981.2,971.22,46216.68,-6.7,-0.68,1001.992,993.255,952.098,47168.54,45641.13,46156.78,0.37
2019-07-03,1020.0,1023.0,987.9,981.5,67139.32,-37.1,-3.62,1005.022,992.635,946.618,47520.9,47746.65,45549.32,0.53
2019-07-02,1025.0,1029.5,1025.0,1016.0,39061.09,-6.86,-0.67,1003.414,987.046,944.445,40010.67,46405.36,44413.0,0.31
2019-07-01,1004.52,1035.6,1031.86,1000.22,52337.23,47.86,4.86,995.01,976.246,939.97,42457.64,45443.39,44710.33,0.42
2019-06-28,985.99,988.88,984.0,971.33,31088.4,2.19,0.22,986.058,964.22,934.565,41146.04,43486.57,44261.69,0.25
2019-06-27,985.0,1001.0,996.35,981.12,47978.45,16.49,1.68,984.518,957.12,931.475,44113.71,44623.24,45085.02,0.38
2019-06-26,985.0,985.0,979.86,971.22,29588.18,-3.12,-0.32,980.248,948.485,927.15,47972.41,43117.13,44892.12,0.24
2019-06-25,992.0,999.0,982.98,967.0,51295.95,-4.12,-0.42,970.678,941.169,923.385,52800.05,43933.05,45985.26,0.41
2019-06-24,978.3,999.69,987.1,975.0,45779.2,10.8,1.11,957.482,933.96,918.801,48429.14,46814.1,45576.75,0.36
2019-06-21,969.97,984.49,976.3,964.5,45926.75,1.3,0.13,942.382,922.358,913.109,45827.11,47786.43,45559.88,0.37
2019-06-20,932.5,975.5,975.0,932.2,67271.97,42.99,4.61,929.722,910.941,907.365,45132.76,46672.44,45526.52,0.54
2019-06-19,940.0,946.7,932.01,932.01,53726.4,15.01,1.64,916.722,900.601,900.601,38261.85,43351.98,43351.98,0.43
2019-06-18,917.0,920.0,917.0,902.6,29441.38,5.4,0.59,911.66,897.111,897.111,35066.05,42199.26,42199.26,0.23
2019-06-17,907.0,926.94,911.6,906.02,32769.03,-1.4,-0.15,910.438,894.625,894.625,45199.07,43794.0,43794.0,0.26
2019-06-14,911.0,932.3,913.0,910.02,42455.04,3.0,0.33,902.334,892.2,892.2,49745.75,45369.0,45369.0,0.34
2019-06-13,910.0,912.3,910.0,897.0,32917.42,3.3,0.36,892.16,888.733,888.733,48212.11,45854.66,45854.66,0.26
2019-06-12,906.22,910.99,906.7,894.0,37747.4,-4.19,-0.46,884.48,884.48,884.48,48442.1,48442.1,48442.1,0.3
2019-06-11,876.0,915.61,910.89,875.0,80106.44,39.81,4.57,878.925,878.925,878.925,51115.78,51115.78,51115.78,0.64
2019-06-10,857.98,878.95,871.08,840.0,55502.46,8.95,1.04,868.27,868.27,868.27,41452.22,41452.22,41452.22,0.44
2019-06-06,875.62,875.77,862.13,858.0,34786.85,-9.47,-1.09,866.865,866.865,866.865,34427.11,34427.11,34427.11,0.28
2019-06-05,884.0,886.26,871.6,870.0,34067.36,-3.7,-0.42,871.6,871.6,871.6,34067.36,34067.36,34067.36,0.27
